canonical_taxon_id,esm2_dim_1,esm2_dim_2,esm2_dim_3,esm2_dim_4,esm2_dim_5,esm2_dim_6,esm2_dim_7,esm2_dim_8,esm2_dim_9,esm2_dim_10,esm2_dim_11,esm2_dim_12,esm2_dim_13,esm2_dim_14,esm2_dim_15,esm2_dim_16,esm2_dim_17,esm2_dim_18,esm2_dim_19,esm2_dim_20,esm2_dim_21,esm2_dim_22,esm2_dim_23,esm2_dim_24,esm2_dim_25,esm2_dim_26,esm2_dim_27,esm2_dim_28,esm2_dim_29,esm2_dim_30,esm2_dim_31,esm2_dim_32,snp_dim_1,snp_dim_2,snp_dim_3,snp_dim_4,snp_dim_5,snp_dim_6,snp_dim_7,snp_dim_8,snp_dim_9,snp_dim_10,snp_dim_11,snp_dim_12,snp_dim_13,snp_dim_14,snp_dim_15,snp_dim_16,func_dim_1,func_dim_2,func_dim_3,func_dim_4,func_dim_5,func_dim_6,func_dim_7,func_dim_8,func_dim_9,func_dim_10,func_dim_11,func_dim_12,func_dim_13,func_dim_14,func_dim_15,func_dim_16
taphozous_longimanus,0.045099594,-0.521495,0.03855562,-1.3203409,0.66123396,-3.0590951,-1.6637641,0.49358153,0.70493776,0.6781087,1.601725,-0.62208354,-0.67941904,0.46391597,-0.44124988,-1.0748204,0.28737083,-1.4036361,-0.16682227,-0.2550299,-0.1107721,-0.26181898,-0.5695869,-0.04504281,-0.17504898,-0.11242391,-0.012117837,-1.1904899,-0.55805737,0.34044084,0.1966999,1.0603611,0.24299936,-0.41959327,-1.6094668,-1.0027969,0.51226413,-1.0029495,-0.6916751,-1.7930065,2.0172918,0.10476859,0.14359838,-0.040742908,-0.624242,0.46159363,0.3238454,0.38650382,-0.2725618,2.613281,-0.022681272,0.7190629,-0.371453,0.64744,0.099563204,-2.1631927,-0.050327368,1.2473003,0.25757882,-1.2534022,0.7012456,-0.22089939,1.0192854,1.197285
taphozous_mauritianus,1.5950899,0.4231006,-1.9259386,1.0338284,0.18424156,-0.02755042,-0.72026074,-2.6040366,0.6682657,-0.745405,0.036459994,-1.6821594,0.2876727,0.08428128,-0.13772124,1.3219948,1.0772996,-0.059196457,0.86010945,0.11696703,-0.26049367,0.5352717,-2.8384886,-0.20590174,1.1708708,-0.09065169,0.74739164,0.8870896,-0.97307914,-1.2566749,-0.29206485,0.091096215,-0.3968693,-2.2196875,-1.1808759,0.47658515,-0.2527714,1.2183971,-0.4940996,2.4202173,2.0719137,1.4975567,-0.084731154,2.392145,1.7718486,-0.7581266,-0.58759534,0.9562261,-0.74443537,-2.20816,-1.2413166,1.6368358,2.485238,0.44425875,0.5209927,-0.70251966,0.4515265,-2.0035453,-2.2986314,0.51009,1.7951778,0.816095,-0.0049605104,-0.040505636
taphozous_melanopogon,0.19469194,-0.25291115,1.8815266,-0.70734006,0.13719028,0.98720986,-0.8689149,0.6188549,0.84763944,-0.039285924,-0.55475944,0.7583211,0.635144,0.18748105,-0.67769647,2.0068588,-0.4020934,-0.49704853,0.66689044,-0.9190261,-1.066779,0.26110995,-0.5171185,-0.3556175,-0.61344856,0.2796815,-1.625546,-0.20556289,0.009514909,0.5521837,-0.7799433,0.29964393,2.8871431,1.4994266,-0.84648114,0.06535376,0.61473423,-0.17895442,-0.4325966,0.5164265,-1.5617745,0.78557914,1.2780358,0.35177004,2.4630067,1.1087613,0.5603424,2.355523,0.70830244,0.33673915,2.8165257,0.7716796,-0.6756347,-0.042217504,-0.8085982,0.34921354,0.3327137,0.8967137,-0.88746196,2.15444,-0.91131794,2.264054,1.2698634,-0.19553167
taphozous_nudiventris,-0.25187737,-0.18923959,-0.052251335,0.28824994,0.03981301,-0.39444026,1.3592322,-0.051470548,-1.6682492,0.4079712,-1.0192981,0.7371755,0.91670465,0.32706735,-1.5017744,-0.8459954,-2.4514737,-0.5126081,-0.20413414,-0.7086854,1.3725439,0.94884324,-0.53132784,0.22776529,0.052202057,0.0928908,-0.3624241,0.86918634,0.80160594,-0.88817984,0.7463055,-0.55671555,1.1287361,1.5656563,-1.0556127,-0.9192918,-1.304873,-0.66130394,0.108238816,0.6187627,0.2495466,0.30236918,-1.3426591,0.30636102,-0.6786884,-1.7462814,-2.838407,-1.5951341,-0.8711373,-0.0039897827,-1.6964506,0.3998627,0.49548537,0.66428685,1.2122133,-0.8675759,-0.47002733,0.38877288,-0.31063935,-0.5758869,0.24150993,1.1483376,-0.16021198,-1.6595683
taphozous_perforatus,-1.1572208,1.0767215,0.4189949,0.31360698,-0.50235635,-0.53666025,-1.4379935,0.86894816,-1.1739709,-1.1837617,-0.31559363,-0.08676529,0.47660425,0.64240295,-1.8307327,0.5438361,-1.7246195,1.2857001,0.27360493,-0.118690036,-1.2337048,0.058196764,0.9176604,-0.9930513,-1.4401717,0.03135292,1.1085275,1.4851731,-0.23721196,1.0189085,0.9088788,0.48185918,-1.2312207,1.6315421,-0.34215105,-2.63758,1.2013282,-0.3404241,-0.4899873,-0.61343133,-1.4153324,-0.12076871,-0.9443901,-0.15886763,0.34417415,-0.34253073,-0.5707712,-0.05992779,1.4297521,-1.0705352,-1.4780674,0.8299808,-0.16951929,0.80263007,1.0899326,0.515247,1.479982,-1.3956728,2.206907,-1.9698042,-1.5697824,2.1226392,0.31333283,0.9504254
taphozous_theobaldi,0.8296521,0.40784925,-1.7159532,1.3038397,1.0554096,-0.49550402,1.030928,0.5771532,-1.4270849,0.23262925,-1.6079773,-1.9695847,0.6237584,-0.2753164,1.6373355,1.2977681,1.1253867,0.8852287,0.33952948,1.3467958,-1.9895548,1.6775323,-0.42625004,1.669531,2.0928202,-0.72871184,0.04287244,0.64151967,-1.4753892,-0.8218154,0.457389,1.0288702,1.9866275,0.7029682,-1.2472826,0.94667065,-1.7022512,-1.4949449,0.2624659,-1.6127245,-1.4749839,-2.5401752,-1.0593121,-2.2235687,0.6065052,0.668559,1.8169448,1.365128,-1.3937849,1.1803815,-0.8363447,-0.5172693,-0.6142302,0.23707998,-0.4109241,-1.2042278,0.5934701,-0.6930428,0.28291622,-0.0794445,-0.3790402,1.3101157,-1.1529934,0.0072090565
tapirus_bairdii,-1.5635536,1.2584283,0.5728029,1.1396711,0.99426395,-0.80722946,-1.4753937,1.354889,-1.1681533,0.056155197,-0.0046002488,0.53147626,1.1414331,0.45790514,1.1519574,-1.0251582,1.7932429,0.7761269,-0.55856895,0.06783444,1.7951621,-1.86396,-0.8201949,-0.7662505,-0.5213979,1.5188289,-0.4022607,2.6239805,1.0765513,0.49540636,-0.7958755,0.9808737,-0.428823,1.9647907,-0.20040546,-0.017805083,2.0537283,0.5447098,-1.8376027,-1.2198143,-1.3309906,0.9871068,-0.9887535,0.3854569,0.17947607,0.39344537,-0.8657716,-0.5083617,-2.2826838,0.019298023,0.5097654,1.7341057,-0.7445686,0.28770828,0.76027465,-0.3583914,-0.99847925,-0.4745429,0.4622351,-2.0803833,-0.24601528,-1.1243312,-1.2207886,-0.7144422
tapirus_indicus,0.21621959,-0.0030841976,-0.12812999,0.74086446,2.128122,0.57188594,-0.76201713,0.101055995,0.7270181,3.1288514,0.88866156,2.7681215,0.5417753,1.0607635,-0.6375914,1.6730939,0.43984395,0.44923225,-2.972714,0.08311831,-0.08037079,-0.663752,-0.14622708,0.5357768,1.2103025,-0.81744885,0.12787512,-0.75935113,0.06089948,-1.5074589,0.01965373,1.2270104,-1.4048084,-2.2215543,0.8723386,1.6527083,0.59180987,-0.57378286,-1.2856332,-0.7170684,0.80671394,1.925698,-0.66204435,0.36309043,-0.7310738,-0.10419183,0.59508216,0.08031553,2.1049006,-0.32776654,1.7626545,3.301744,2.904842,1.3964067,-1.9196731,-0.12801358,0.29703724,-0.056735583,0.19021411,0.353922,-1.3423607,2.1108985,-1.0159678,-0.5791515
tapirus_pinchaque,-0.6280764,1.4342314,-0.43792683,1.1404532,-1.1333895,-1.0115851,-0.22671206,-0.36255103,-0.29166794,-0.37521505,-1.6628436,-1.6709673,1.116385,0.75198925,-2.0982091,-0.66862977,-0.20401327,0.12514725,-0.71089303,0.8861915,-1.8555483,0.67000884,1.3576407,2.140469,-1.5640621,-0.10224621,-0.33238712,1.6428212,0.32352462,1.439042,-0.0483728,0.74910176,0.42472175,0.8503203,0.14397168,-0.43353286,-0.26427865,0.21908145,-0.7550235,-0.28417343,0.093146086,0.49678794,0.0014284359,-0.676941,-2.4394324,-0.27691045,-0.33658212,-1.7730302,-1.3145888,-0.58106256,-0.47504315,0.0925322,0.762205,-0.9872654,1.1141311,-0.12814006,0.27750167,-0.32365784,-0.33708695,1.2120734,0.19429597,-1.5053265,0.5163143,-0.45208523
tapirus_terrestris,1.6639509,-1.6596825,1.868819,-0.41336548,0.010004046,0.13161922,0.5554423,0.44007543,0.7289902,-1.1159819,-0.017361978,0.6816663,2.310979,0.35465,-0.9714058,-0.6315814,-0.14494087,1.6971679,-0.42199802,-0.016368244,-0.6929534,0.056099124,0.12193408,-0.5637736,0.0118669355,-0.065874055,-0.54696417,-0.51498204,-0.57352084,-1.0639963,0.6275559,0.551063,-0.9549194,-1.617935,-0.7137278,1.0647922,0.72121763,0.72354,-1.9496808,1.1311367,-1.2173122,1.2195234,1.0887048,-2.0957875,0.15515783,0.020952055,0.71651053,-0.17481968,0.1170537,2.0152662,-0.74001247,0.46061823,0.72964317,-1.3640189,-1.3743311,0.2346403,0.11009615,-0.0346374,-0.75809133,-0.65983284,0.7256377,1.5373284,-0.83889174,-0.7379767
tarsipes_rostratus,-0.69679874,-0.93038225,-0.12649925,0.8216188,1.5627848,0.18797016,2.0280254,0.928388,-0.8131022,0.34334472,0.51150566,-0.6678269,2.3041866,0.80335945,-1.7942011,1.1000576,-1.0776896,0.7093475,-1.9604156,0.33727413,1.2146469,-0.78106457,-1.940599,1.2256174,-0.5659764,1.6350732,-1.2116598,1.8852738,-0.67236763,-1.0990924,0.27932405,1.745371,-1.1960042,-0.3958024,1.4865437,-2.1422632,-0.3767594,2.6920364,0.68907124,-0.6844621,-0.7111257,1.598927,-0.15140383,-1.2093207,-0.39211288,0.734441,-0.8650553,-3.0770936,1.1197984,-0.7596411,0.059319627,-0.61786926,-1.1796329,-0.4320058,0.8174983,0.311545,0.591765,1.6424286,-0.35496908,0.51253873,1.7891893,-0.8761317,0.15890417,-0.52636224
tarsius_bancanus,0.68041897,1.8641768,-1.2799522,-0.45094806,0.56575334,1.1545525,1.5770922,-0.12322379,0.14470677,1.1323777,-2.276181,0.17992759,-0.92370063,-0.2930957,0.7865787,1.0546069,-0.47801802,0.77317524,-0.075290285,-0.7355508,-0.6988747,1.0301797,0.2565727,-0.35785627,2.4136488,0.6874095,0.35503766,1.3420343,-1.3278862,0.084240906,0.99994045,1.1723577,3.3580983,0.5401313,-2.0677373,-1.5015423,1.3244069,-1.2667251,-1.1273135,1.6583929,0.30183125,-1.0191171,-1.9932532,0.23266195,0.35868007,1.7207134,-3.0138533,-0.17860293,-0.4514502,-0.027537048,-0.25101373,-0.002951433,-0.092326365,2.3779202,-0.65162873,0.65945107,0.12705742,1.1786693,-0.9625302,0.27878872,0.5486631,1.05104,-1.3070017,-1.1144042
tarsius_dentatus,-2.37699,-0.4307164,-0.10700853,-0.00039499532,-2.077739,0.38634738,0.23717949,1.2767253,-1.6082312,1.5079186,-1.5426117,1.1851871,1.0125347,-1.5451561,0.26910323,0.09917116,-1.7087401,-0.68737483,1.6039723,0.42562997,-1.1333331,-1.1508766,-1.21199,0.7018507,1.2828395,1.8863248,-0.7226484,-1.2246802,-0.16754697,0.2519829,0.048286304,-0.5777733,0.70233,0.46260053,-0.047432594,-0.88426304,1.2431428,-1.0095302,0.2787431,-1.1236339,1.418916,0.49036014,-0.06571127,1.8022101,-0.26049155,1.9145125,-0.87108356,-0.0743419,-0.9030518,0.09014631,0.50698394,-0.74976,-0.3760011,0.9478871,1.7811484,-0.47045377,0.3453978,0.051187355,1.324924,-0.27973562,-0.055724118,0.71606284,-0.28152123,0.57787365
tarsius_pelengensis,-2.8055391,0.20118389,-1.8037155,-1.3969195,-0.46002552,-0.75575036,-0.46116963,0.1432875,-1.0110091,-1.0866822,0.88254327,0.13217555,-0.30096057,0.698887,0.9041079,0.57229793,1.1882302,0.42096534,-0.9858764,1.9210652,0.3219771,-1.9530947,-0.13785276,0.17153575,-0.72051936,1.6996464,1.861008,-0.2800387,0.2123792,0.6059626,0.6261206,-0.73821115,2.70372,-0.14986092,-1.7379574,0.86377823,2.1190012,-0.45267928,-2.1469202,-0.3820534,0.05473359,0.6660295,0.27853668,2.659893,1.748095,0.16744588,0.7095981,-1.5599053,-2.4563637,0.81478846,1.8041401,0.8669256,0.84517914,0.34485078,-0.7330029,0.20859459,0.24589394,-0.19146705,-0.62283766,0.47776768,-0.9092312,0.24850664,-0.3010898,-1.1742308
tarsius_sangirensis,0.08721832,-0.10329068,1.5047765,-0.31141374,0.54828835,-0.4921178,1.3353496,1.6442965,-1.4626507,0.1469406,-1.0093772,-1.4713135,-0.5568802,0.383617,-2.2736096,1.4616327,-0.887614,-0.05311179,0.24018131,-1.6717191,-0.4078305,-0.6932329,-0.42750326,0.54981893,-1.3601147,0.6967976,0.09574726,-0.87429863,0.39856598,1.7303028,0.22374356,-0.36012924,0.006014898,-0.8836188,1.3029222,1.7060621,-1.1137862,2.697177,0.0997636,1.4660761,-0.86248153,-1.7609888,-2.722147,0.81199133,-0.09435839,-0.3310681,-0.8864222,-0.89608467,2.7035644,0.53268796,1.5639043,2.4805925,-3.644818,-0.8395907,1.0862688,-1.1056406,0.51149565,-2.6778696,-0.06958,0.23847747,0.69652486,-2.1682076,0.70742095,1.5526807
tarsius_syrichta,0.818153,0.16272715,0.73728913,-0.3487087,-0.093397416,-0.23549484,-2.008267,0.45961294,-1.0437881,0.46414036,-1.3087156,1.6377109,0.7721113,-1.1034249,-0.7193112,1.1324948,1.6272701,-0.64543706,-0.3491791,0.16059367,0.29873988,-0.53735274,0.54733765,0.872931,-1.0006168,-0.51978517,0.71613926,-0.6296682,-0.68436277,0.6772155,-0.87176514,0.24687827,1.0252985,1.0069574,1.1431849,0.63722897,0.3938459,0.8162795,0.03396757,0.010217864,-1.6352301,0.34432197,0.5467959,-1.5172262,2.0080478,-0.7761411,0.06618975,-2.303457,0.056025404,-0.021848878,-0.7818215,-1.2847396,0.21904618,1.684965,0.8589787,-0.72790146,0.6230256,0.5309776,-0.99487287,0.86642385,0.15300159,2.4521086,0.7428927,-0.6718774
tarsius_tarsier,-0.29209855,0.3128364,1.0990047,1.96029,-1.0200686,0.9522533,-0.7114515,3.3612,1.7174815,0.17743003,1.429265,0.36556047,-1.7214639,-1.0956397,-0.43530366,-0.4748946,-2.759166,-0.2983262,0.69868356,-0.042329513,0.7392258,-0.14267966,-0.028890911,0.86111665,-0.43024957,1.3647332,0.14840637,3.0037413,-0.6920529,-0.98567444,-1.1438692,-0.6514532,1.201106,0.18571985,-0.3571022,-1.7309101,-0.69208765,0.50243473,0.06463353,-1.2726746,0.30056703,-0.92511356,-1.9473276,0.349977,1.310857,2.7341514,0.6495381,-3.303321,-0.4501134,0.7056474,1.1765395,0.041183695,-1.3743037,0.76223445,0.8061291,0.3822852,-0.7381165,0.9294006,0.1778652,-0.67634666,-1.6392832,0.75254357,1.5209734,-0.39367262
tatera_indica,-1.5298908,-0.4647029,-3.0937364,0.36482072,0.21074468,0.63087136,-0.5529299,-0.707885,1.0954593,0.68558306,0.49108416,-0.46828502,0.12347197,-0.76070607,-0.23910058,-0.5619137,0.18439072,-0.9171541,-1.4689498,0.36596847,1.0128838,-0.23352966,0.9291387,0.6461048,-0.5352959,-0.72453994,-1.1488944,-1.3556346,0.45600227,-0.543602,-1.0182528,1.8453885,-0.17607363,-0.41192126,-0.9880939,1.8943136,-0.4727791,-0.7322382,-0.53040755,1.2377487,0.067369625,-0.1742958,0.59441423,1.4406755,2.4652884,-1.5784767,0.21515809,1.034369,0.4366899,-1.2286996,-0.083956406,0.043027624,-0.14075138,0.78355455,-0.90959495,-0.9414188,-0.6582681,-0.060023136,-0.88079995,-0.29126087,0.8018808,1.8433418,-0.6796883,0.12566829
taterillus_arenarius,-0.12626491,0.7285452,-0.20329799,1.4915524,-0.45285714,-0.05177074,0.093357466,-0.7070167,-0.95129496,-1.1078222,0.8488953,-0.13344613,-0.044731263,0.68538195,-1.9579034,1.0128351,-2.2350068,-1.9651489,-0.6586898,1.1679852,-0.44591126,0.2443032,-1.6190733,0.36989576,-2.3190837,2.3640144,0.4170056,-1.074015,0.74369437,-2.0480478,0.19466567,-0.29397422,1.4071002,0.1144239,-1.493257,-2.1320915,2.1213875,0.86263937,-0.40607408,-0.9025021,0.6657891,1.2466671,0.56249684,0.4262676,-1.3353817,-4.0808954,0.38874993,-0.34000188,0.30513105,0.15457451,-1.5342509,0.07219429,1.9577844,-0.08482796,-0.2845914,1.7757074,-2.177961,-1.487918,0.7998735,0.91274774,0.09827801,-0.42989254,-0.29925102,0.962442
taterillus_emini,0.8461563,0.48154825,-1.075641,0.5280186,-0.3668072,0.4156913,-0.07521439,0.7301653,0.7134375,1.0511129,-1.6018835,-1.1726931,-0.9512294,0.28173727,0.08432356,0.09854121,0.3296381,-1.1483611,0.88197565,-0.14779863,-1.1282909,0.5553512,0.9088727,0.5199256,1.3155333,0.5949477,-0.013165552,-1.3870016,0.34165198,0.09118124,-0.2499097,0.18153676,-0.0125495,2.03453,2.0558012,-0.34952918,-1.2201139,-2.106916,3.020659,2.672388,-0.9451867,3.2550993,0.76198214,-0.06554387,0.28900802,-2.3206713,1.6348583,-1.3523,-0.56988126,-0.17596403,-0.07452324,-1.521347,-0.17939238,0.767714,0.3265651,-0.11236098,0.47447714,0.89951557,-0.6766036,0.71791416,-1.4368603,-0.27126393,-0.42164907,0.5522541
taterillus_gracilis,1.6389463,-1.0785786,-1.1151513,-1.3114924,-0.058335308,-2.0705059,0.35463083,0.7683451,-0.8837951,-1.9914391,0.24779849,-0.10885927,1.2706696,-0.9107587,-1.2189074,-0.068674274,-0.8372866,-1.3917925,0.81673485,-0.8145233,1.8466632,0.032144412,-0.013769047,1.414614,3.0106957,-0.47192422,0.404315,0.96963763,0.54495245,-0.30576417,0.15253335,-1.6723481,0.6544179,-0.4766574,0.07883873,0.7886559,-0.92975307,0.96779144,-0.30421293,-0.3626993,-0.25209257,1.658186,1.657136,0.97538185,-1.2205789,1.544677,-3.51319,0.28864968,-0.7498905,-0.39164796,-1.0554397,0.14660297,2.048427,0.9432102,-1.3894553,0.76727104,0.11856421,-0.8244466,1.2223978,2.4840848,-0.7447513,1.197912,-0.3098715,1.1703882
taterillus_pygargus,-0.78322023,0.6528954,-1.1251085,-0.5154931,0.18830875,-3.0779457,0.684095,0.9318544,-2.2949889,1.4225789,-0.18686597,1.2323108,-0.46113223,0.07593495,-1.8311149,-0.5474639,0.81088173,-0.55522984,1.6237179,-0.7508787,-0.07011686,-0.0918748,0.8060062,-1.0473187,1.60811,-0.14943251,0.5324371,-0.80727714,1.3930955,1.6516856,-0.025817182,-0.033195265,3.697755,-0.5268189,-0.9782178,-0.9252485,1.257778,-0.04983727,-1.5902767,0.0525864,-1.3220215,0.8479958,-0.19929896,1.7369878,-2.2895203,-0.025385072,0.027862735,-2.439989,-1.6015606,-0.11133126,1.6362829,0.9287133,-0.0108139105,-1.8802221,-0.6369019,0.7621338,-3.2002766,0.48649466,0.12031106,2.0040843,0.39661208,1.4369357,-1.1578414,-1.0381426
taurotragus_derbianus,-0.67906487,-0.15409231,0.45599055,0.033342004,1.8070388,-0.40568468,-0.056186058,-1.524523,1.4193716,-1.4685819,1.5844734,-1.7739929,-0.9458474,-1.089461,0.57092506,0.16091251,-0.090528406,2.5554566,2.6392105,1.5861232,-1.2615492,0.4327911,1.2115443,-0.90588236,-0.10115627,0.004944238,-0.26441565,1.8060302,1.566545,-0.7967772,-1.2323506,3.3907063,-0.46984842,-0.2708209,1.1708084,-2.3316298,0.373711,-0.6156801,0.66201305,-3.4037318,1.3967924,1.264887,1.3498509,-0.5000766,-1.9810221,2.4659317,0.21666223,-0.36636212,0.71699446,-0.44582856,-0.3768721,0.9764986,0.83942026,-1.1204542,-0.17872943,0.48468286,-0.06443755,-0.6785439,-0.8056242,-0.7100744,1.1341834,1.1959755,-0.58660316,-1.5254368
taurotragus_oryx,1.9058039,0.908595,0.41646463,-1.522393,1.7160566,-1.5116061,-1.463101,-0.3938174,-2.0342226,1.6683369,-0.4130651,-0.046912193,-0.24740161,2.4284067,0.41726667,-0.16237305,-1.2594455,2.0605476,0.35214338,0.4779498,0.31822574,-0.8555761,-0.96404576,-0.17620625,1.0580652,0.31284744,0.68135774,0.9194447,-0.2192259,-0.015295599,-1.4778904,0.9210245,-0.9196989,-1.986251,-0.4415958,-0.16648068,-0.36325386,-0.79852474,0.73365635,-0.7965978,-1.4248729,1.0659101,0.90531033,-2.619642,0.9638308,2.1602602,-0.7591044,-2.0919328,-0.058762353,-0.44683,0.681388,-0.5959007,-0.30488324,1.8798494,-1.253315,-1.7377439,0.23473845,0.3038584,0.5038933,-0.010968858,0.9769335,0.12431422,-0.06933745,-0.41936964
taxidea_taxus,0.82418174,0.37785405,-2.2811277,1.3095455,0.90686876,2.5532937,-0.30619717,0.6971486,1.7420853,1.1804072,-0.9358504,0.08247491,0.074973606,-0.74072856,0.12203433,-0.6830814,-0.06259695,0.7138765,1.5263491,0.6286858,-0.5449031,1.7758105,-0.4897874,-0.16487336,-1.0746675,-1.2249715,1.0227125,0.02973225,-0.9882202,-0.29567984,-0.52946156,-0.022236515,0.9531263,1.4480566,-0.761185,-0.5265261,-1.6174676,0.80843097,0.73525316,0.8346763,-1.2195594,-1.2964208,0.47543275,-0.9477818,-1.1220056,0.46561545,1.2037926,-1.0395573,0.17908885,1.3682536,-1.1261002,-1.050471,1.5627046,-0.5178795,-0.019101894,-0.83337605,-0.85785294,0.84088355,1.10958,1.2307141,-1.1653613,-2.0360389,-0.065563865,0.3952629
tayassu_pecari,-0.43508413,-0.99670345,1.0238345,0.103423275,0.33660045,-0.41272178,1.1182086,0.7395662,-2.2996032,-0.46373704,1.2249137,0.3602236,-0.56344235,-1.0065901,-1.0729939,-0.17559367,0.39574724,-0.3905738,-0.22508171,-0.00624373,0.81235045,-0.35818818,0.54544115,0.3255266,0.38264883,0.81395596,-0.48612997,0.6356457,-0.17291048,-0.5358934,0.40313196,-0.5310655,-1.5605528,-1.0955341,-0.93412614,-1.4228858,0.3109866,-1.2255379,1.3348342,0.13317493,0.831849,-0.7313248,0.85892,-1.9305958,3.8268452,-1.2297168,1.0012269,-0.5277966,-1.4509804,-1.4089373,0.59458923,3.0978072,0.16125186,0.63247573,-0.043962453,-0.16131255,-0.3904117,0.91846126,0.42868048,0.7889289,1.4271021,-0.52726865,-1.2933918,-0.2998331
tenrec_ecaudatus,-0.81233895,-0.040552452,-0.21106039,0.8827854,1.6313426,0.6602002,0.1479987,-0.14748017,-0.71863,-0.74387634,0.7509124,0.6426939,1.6129408,0.31501094,0.18201774,1.4849578,-0.7828015,-1.3947327,-1.4093672,0.9919879,-0.70993835,1.6094787,0.9191809,-1.4996436,0.22620124,-0.5311179,2.5238867,0.2629053,1.1086237,-0.64955425,-2.4795434,-0.77019846,-1.0875229,-1.0589786,-0.9607868,-0.0005631504,0.13783821,1.7218275,-1.6784452,0.46177635,-1.17428,2.1643658,-0.16321313,-3.8314586,1.2069379,1.3934389,-0.30354992,0.9593328,0.67043996,-0.9268691,0.9796684,0.03336368,0.8408583,0.5895923,-0.26267928,-1.1778438,0.6128429,-0.7992316,-2.6381042,0.61942905,-0.075143605,0.4364722,-0.6758239,0.9434624
tetracerus_quadricornis,0.06983431,-0.09045932,0.33105895,-0.053057484,1.548773,0.4355992,0.15703128,-1.5898522,-1.3452901,-0.91787785,1.5778023,-0.0898414,-1.2827933,0.24777615,1.3345214,-0.09263764,2.0247333,-0.28878295,0.6610582,-2.1296828,-0.06794869,0.4801805,0.30179745,0.35703963,0.26139885,-1.2756641,0.55934435,0.6462856,-0.23084694,0.666676,0.20175941,0.74093765,0.56047666,-0.11411358,1.4833847,-0.73908687,0.43847308,3.678496,1.362297,0.36150706,-1.0546688,0.05225967,-0.09050072,0.7400087,0.43092057,2.1729085,-0.34868565,-1.5846391,2.6743052,1.558233,1.0882664,1.5426663,-0.38686603,2.0084796,1.0991043,-1.9955965,0.61388206,-0.41849625,0.709664,1.4090445,0.6513265,0.070764974,-1.7660041,1.4855304
thallomys_nigricauda,0.29467615,-0.01185742,-0.21900684,-2.4390578,0.88814646,1.6281164,0.0810064,-0.9793031,0.82441044,1.4507706,-1.6411622,-1.4444312,-0.013539759,-0.6542043,1.0691289,1.157101,-1.133684,-0.3228299,-1.3355516,-0.23238415,-1.3420954,-0.14159085,-0.78083676,-0.347115,1.8998529,-0.2643325,-1.3759389,0.20892555,-1.3665608,-1.5622516,-0.86457306,-0.014759876,1.5391074,1.4076443,0.28162077,2.3219807,1.5611632,-1.2926052,-0.63573897,-2.697988,-0.31870377,1.0079975,0.22709681,-0.66995513,0.8038228,-0.56215006,0.60057765,-1.8031144,-0.25151438,-0.045009784,2.891463,-0.08701214,-0.6299691,-0.11114764,0.11698499,-1.4866691,1.3532417,-0.7524946,-1.0121763,1.1174432,-1.6856871,0.4284142,0.62788606,0.59184086
thallomys_paedulcus,2.0787358,-0.13190763,0.020756451,-0.8132113,0.86527807,-1.8163255,0.7162077,0.96347064,0.23013291,-3.1278117,-0.83392936,0.2923483,-0.89632523,0.04826608,-0.057701997,1.2723745,0.5916774,0.22223963,-0.36843812,-0.8990968,-0.7597101,-0.89089066,-0.5148973,-0.25668734,-0.15455726,-0.04552077,1.3828204,-0.15402372,-0.8334036,-2.6327355,-0.076757714,-0.14647153,0.56642073,0.3437981,0.7034581,-0.6633285,1.0154392,-1.9402848,-0.79178077,0.61695963,-0.25094295,-0.5157974,-1.4861387,-1.7117767,-1.0333323,-0.6298588,-1.561435,-1.2243187,-2.2399414,-0.84047425,0.21765618,1.3142784,0.17709808,-0.03712665,-0.020186463,-0.3387656,-0.47978947,1.2787732,0.5554636,0.14444104,0.5733478,-1.3214197,1.2082585,0.87596154
thalpomys_cerradensis,-0.2862754,1.3356708,-0.5624195,-1.2271082,-0.090062365,1.1344551,0.5205682,-2.4823058,-0.50596726,-0.07025698,-1.3360416,0.35221574,-0.35837528,2.2447398,-0.5738198,-0.014878827,0.13643025,-0.14968637,0.9079822,0.19205068,1.7024671,-0.32691392,-0.105723105,-0.13130607,-0.19199325,-0.0022941018,-0.098512605,-1.5074655,-0.5057085,-1.6612091,0.70327634,-0.10604096,-0.22816233,0.029842362,-2.5870914,-0.5297665,-0.48091292,1.8919458,0.7718532,2.3882008,0.23301971,0.2730562,0.5156735,-0.4278786,-1.6446714,-1.0165721,1.0646422,0.81662333,-0.39324853,-0.1296502,2.0494843,-1.2262526,-1.2458158,0.7921449,-1.4462429,-0.11660703,-0.6456565,0.32326272,-0.4794195,2.0859773,0.122475885,0.12872416,0.020298693,0.33399072
